Text,Label
أنت لا تقدم تمويلاً إسلامياً ونحن كمواطنين نريد تمويلاً إسلامياً,Complaint
التجاويف,Complaint
السلام عليكم ورحمة الله وبركاته,Miscellaneous
السلام عليكم ورحمة الله وبركاته اسمي عبدالله العزيزي ورقم هاتفي 0504583366 اتمنى ان يكون الاتصال خلال اسبوع الاسبوع ان شاء الله,Inquiry
أريد أن أعرف كم يمكنني تحويل راتبي معك وكم فائدة,Inquiry
bader al kathiri0506622449,Miscellaneous
الرد على مكالمة من أسبوع محدود,Complaint
اتصلت بمركز اتصال بنك التنمية الإماراتي بخصوص من لديه الفرق الذي قالوا إنه يجب علينا إيداع مبلغ الفرق لحساب باسم بنك الإمارات للتنمية رقم 10053393 في بنك أبوظبي الإسلامي في الصراف ليس في الجهاز أو من خلال التطبيق بحيث تتلقى الإيصال وتسليمه إلى برنامج الشيخ زايد للإسكان,Complaint
الكلمات والصلاة على الفضي ليست أي مصداقية تتعلق بما تملي عليه شخص يرد عليك ولا حتى على الموقع يرد عليك حتى على الانستقرام,Complaint
يعين الله كل الفوائد على القروض وفوائدها كبيرة حتى لو كانت مجبرة,Complaint
كلها دعاية وأعلام ليس لها أي مصداقية يتصلون بها بالسنة ، الصافي لا يجيب على الهاتف ولا على موقع الويب نتمنى أن تكون في المصداقية إذا لم يكن هناك اتصال كيفية التعامل,Complaint
هل تسمح بإظهار الفرق بينك وبين أي بنك آخر إذا كنت بعد تقييمك للعقار وخفض السعر بأقل من المطلوب وأحتاج للسكن الضروري لقد سئمت من الإيجار ولا يتعين علي دفع فرق السعر إلى المالك ، أتمنى أن أسمع ردًا مقنعًا وأن البنك يساهم حقًا في توفير حلول عملية للمواطنين,Inquiry
س المجموعة عندما يكون لديك مصداقية مع الجمهور,Inquiry
السلام عليكم كيف نتواصل مع قسم التسويق,Inquiry
السلام عليكم ارسل لي يومين من الاتصال بخدمة العملاء محدود يرجى التواصل,Inquiry
558003527,Miscellaneous
قالت الأم,Miscellaneous
أين أنت,Inquiry
حاولت الاتصال مرة أخرى على رقم خدمة العملاء وتركت رقمي أكثر من مرة,Complaint
لا اجابة,Complaint
لقد أقرض والدي 170000 حق لمدة عشر سنوات,Inquiry
كم هو القسط الشهري,Inquiry
إذا قدمت لنا مثالاً على الأقساط ، كيف ستكون 3 ملايين ، لذا فنحن نعرف كيف يكون نظامك,Inquiry
فوائد كتابة شيء شي في الواقع هو الشيء الثاني,Complaint
سواء مع أو بدون فوائد,Inquiry
وما هي الفترة الزمنية لاعتماد التمويل؟,Inquiry
إنهم يهينون التواجد ومركز الخدمة متعب للغاية ويخصمون كل شهر على كيفية زيادة الخصم دون العودة إلى العميل,Complaint
كيف الترتيب,Inquiry
واسمهم بنك التنمية الاماراتي ووسو وان جي,Miscellaneous
وفق الله,Miscellaneous
السلام عليكم ورحمة الله وبركاته هو حسابي في مصرف الراجحي في المملكة العربية السعودية,Inquiry
80sa19800005326080100743,Miscellaneous
أنا أب 1700000 قرض أكمل منزلي وراتبي 41000 من البنك الذي أعطاني إياه في 10 سنوات والقسط الشهري هو 17000 تعطيه أقل,Complaint
أعطاني والدي الكثير من الإعارة وكم من الوقت,Inquiry
لدي معاملة ولا أعلم كم من الوقت يستغرق الحصول على رد,Complaint
هل يمكن أن تعطيني أي مساعدة,Inquiry
لدي ديون قروض وراتب صغير ليس هناك ممثل جيد لمساعدتي,Complaint
لقد أرسلت لك اسمي ورقم الاتصال,Complaint
لقد تم تقديم طلب بناء منزل لأكثر من ثلاثة أسابيع وحتى وقت قريب كان هناك رد معقول على كل هذا هذا إجرائيًا يقول لي إن شاء الله سوف نتصل بك في أقرب وقت ممكن,Complaint
وعلى هذا المال لأكثر من ثلاثة أسابيع,Complaint
السلام عليكم ورحمة الله يطلب منك تحديد موعد حتى أتمكن من مقابلة مسؤول في بنك الإمارات بشكل عاجل لأن الموظف على العداد له صلاحية محدودة,Inquiry
للأسف الأداء ضعيف,Complaint
الأمر الذي سيؤدي إلى إحجام التعامل مع البنك,Complaint
على سبيل المثال ، لا يزال طلب البنك معلقًا لأكثر من 4 أشهر في كل مرة يتم فيها استلام المعاملة ويتم طلب نفس المستندات أكثر من 3 مرات السبب غير معروف,Complaint
يرجى الرد على اتصالاتنا,Inquiry
السلام عليكم ورحمة الله وبركاته مشروع في العين وهو قائم ويبحث عن تمويل,Inquiry
يرجى التواصل لأهميتها ، لدي دفعة أنجزت 8 أيام ولم أفعل اليوم ، يجب أن تترك اتصالاً من أجل الأهمية,Inquiry
أرجو أن أتمكن من فتح حساب ولكن البطاقة لينة عندما وصلت يوم الاثنين اتصلوا بي وقالوا يوم الثلاثاء لقد وصلت إلى خارج البلاد في بعض الأحيان,Complaint
مرحبا يمكن التواصل معكم رقم مباشر لدي استفسارالاسم ناصر الشحي,Inquiry
السلام عليكم ورحمة الله وبركاته كيف تريد ان تستفسر اذا كان لديك بريد الكتروني هل يمكنك اعطائي اياها لانك تعجبني لانك تفتح ما يفتح الرابط,Inquiry
صباح الخير هل تقوم بعمل لدي استفسار بخصوص الأوراق المطلوبة للتقدم بطلب تمويل الإسكان أو قرض الإسكان للمواطنين لأكثر من 3 أسابيع اتصل بخدمة العملاء وسيجيب أحدهم على هذا الجهد الطويل وقد تم الرد عليه من قبل خدمة العملاء وأرسل ملاحظتي لك لتحسين خدمة العملاء من حيث للاستجابة الفورية للتاجر شكرا لك,Inquiry
آمل بشدة أن تتم الموافقة على طلبي ، مع العلم أن المقاول تلقى دفعتين من برنامج الشيخ زايد للإسكان ، ولم أكن أعرف القروض التي سيحصل عليها المواطن الإماراتي إلا بعد فترة إذا كان الهدف هو إرضاء المواطن وتسهيل شؤونه المادية.,Inquiry
آمل بشدة أن تتم الموافقة على طلبي ، مع العلم أن المقاول تلقى دفعتين من برنامج الشيخ زايد للإسكان ، ولم أكن أعرف القروض التي سيحصل عليها المواطن الإماراتي حتى بعد فترة إذا كان الهدف هو إرضاء المواطن وتسهيل شؤونه المادية. اللهم اشكركم على الرد السريع وان شاء الله ساتلقى ردا منك يرضيك بموافقته برقم الهاتف وعليه ان يطلب بعد القاءمه والرقم الثاني,Inquiry
في شخص سيتواصل معي بخصوص القرض الذي عرض عليه ليس فقط الانتظار والأعصاب وتم رفض آخر شيء لأن المقاول تلقى دفعتين من برنامج الشيخ زايد في انتظار التواصل بشغف,Inquiry
كيف يتم تسجيلك ، ولكن عندما أنقر على الخبرات والمهارات ، فإنه لا يحسب الصفحة في المرة الثانية التي أكملت فيها التسجيل,Inquiry
السلام عليكم لو استطاع احد الاتصال بي,Inquiry
السلام عليكم ، لقد وصلت اليوم إلى الفرع في دبي بشأن الرهن العقاري ، ثم ذهبت بلدية أم القيوين لتخبرني أن أحد موظفي البنك العقاري مطلوب للتوقيع ، فوقع على أكثر من ساعتين شخص ما ، أتمنى أن شخص ما سوف يتصل بي براتب وأنا أفهمهم لأن mahad ردت على مكالماتي اليوم,Complaint
